S0101_C01_001E,S0101_C01_021E,S0101_C01_023E,S0101_C01_007_8E,S0101_C01_009_11E,S0101_C01_012_14E,S0101_C01_030E,S0101_C03_001E,S0101_C05_001E,FIPS,STATEFP,COUNTYFP,TRACTCE
7084,351,565,1189,1320,1174,317,3292,3792,48439106004,48,439,106004
1904,131,93,188,388,270,288,807,1097,48439106101,48,439,106101
4331,125,314,690,801,409,784,2417,1914,48439106102,48,439,106102
4007,125,410,650,489,569,584,2032,1975,48439106201,48,439,106201
5329,296,524,686,724,965,694,2555,2774,48439106202,48,439,106202
3580,139,218,376,897,465,361,1575,2005,48439106300,48,439,106300
3399,173,213,654,699,491,382,1732,1667,48439106400,48,439,106400
3033,219,188,461,515,744,505,1460,1573,48439106502,48,439,106502
5167,268,395,922,1198,752,649,2462,2705,48439106503,48,439,106503
2114,34,233,344,248,373,665,1062,1052,48439106507,48,439,106507
5576,121,479,923,1196,1143,342,2501,3075,48439106509,48,439,106509
8987,449,692,1459,2173,1696,575,4141,4846,48439106510,48,439,106510
9178,332,586,1396,2089,1694,751,4609,4569,48439106511,48,439,106511
4538,100,378,720,1064,1037,414,2152,2386,48439106512,48,439,106512
3256,29,411,450,673,554,343,1701,1555,48439106513,48,439,106513
5453,214,331,932,1761,825,311,2326,3127,48439106514,48,439,106514
4132,77,325,812,749,709,539,2055,2077,48439106515,48,439,106515
5293,88,747,1397,839,869,233,2565,2728,48439106516,48,439,106516
9193,479,789,1725,2023,1483,538,4704,4489,48439106517,48,439,106517
5813,40,526,2228,1387,596,140,2754,3059,48439106518,48,439,106518
2400,50,531,490,375,204,136,1092,1308,48439106600,48,439,106600
2187,58,174,455,363,367,236,1083,1104,48439106700,48,439,106700
6885,117,729,1416,1484,960,637,3497,3388,48439110101,48,439,110101
3728,175,234,605,597,658,521,1698,2030,48439110102,48,439,110102
4272,260,502,452,840,790,704,2295,1977,48439110202,48,439,110202
9042,566,891,1423,1863,1240,625,4395,4647,48439110203,48,439,110203
7032,286,559,1148,1601,1170,565,3468,3564,48439110204,48,439,110204
4092,244,515,438,898,578,440,1959,2133,48439110301,48,439,110301
4805,329,340,815,1088,599,341,2413,2392,48439110302,48,439,110302
4929,147,186,909,872,1008,797,2301,2628,48439110401,48,439,110401
5411,238,367,882,1216,761,522,2783,2628,48439110402,48,439,110402
8354,513,715,1281,1737,1590,996,4229,4125,48439110500,48,439,110500
2681,156,224,357,479,508,415,1430,1251,48439110600,48,439,110600
7147,420,849,1162,1318,1127,790,3657,3490,48439110701,48,439,110701
5798,295,413,767,1313,1117,511,2811,2987,48439110703,48,439,110703
4620,163,417,575,873,834,964,2265,2355,48439110704,48,439,110704
6492,224,492,1278,1258,1171,691,3212,3280,48439110805,48,439,110805
5711,397,353,735,1628,957,444,2826,2885,48439110806,48,439,110806
7609,185,633,1088,1517,1359,850,3372,4237,48439110807,48,439,110807
3924,150,255,403,755,843,461,1936,1988,48439110808,48,439,110808
2274,77,72,277,438,536,421,1044,1230,48439110809,48,439,110809
4551,103,374,541,599,1127,994,2264,2287,48439110901,48,439,110901
1489,33,132,232,214,393,321,619,870,48439110903,48,439,110903
5013,56,220,792,871,1022,887,2361,2652,48439110905,48,439,110905
4446,56,261,728,728,933,872,2085,2361,48439110906,48,439,110906
3718,77,228,540,702,726,623,1868,1850,48439110907,48,439,110907
3016,151,264,284,509,593,559,1510,1506,48439111003,48,439,111003
9923,386,994,1642,1863,1465,1117,4562,5361,48439111005,48,439,111005
10281,694,987,1352,2561,1487,762,5301,4980,48439111008,48,439,111008
3541,84,99,314,658,552,993,1801,1740,48439111010,48,439,111010
10785,449,930,1682,2171,1794,587,5556,5229,48439111011,48,439,111011
10171,659,1038,1453,1844,1625,752,5299,4872,48439111012,48,439,111012
10297,494,1070,1448,2499,1674,649,5007,5290,48439111013,48,439,111013
2366,90,209,370,482,479,285,1248,1118,48439111015,48,439,111015
11179,403,791,1791,2270,1799,1255,4930,6249,48439111016,48,439,111016
12559,792,1016,1459,3102,2676,1219,6002,6557,48439111017,48,439,111017
2264,141,310,130,436,628,402,1045,1219,48439111018,48,439,111018
6194,283,670,746,1274,920,856,2751,3443,48439111102,48,439,111102
4445,335,455,729,593,714,251,2021,2424,48439111103,48,439,111103
2526,105,138,286,544,410,402,1165,1361,48439111104,48,439,111104
6301,335,524,870,1250,1149,645,3200,3101,48439111202,48,439,111202
7066,522,435,973,1440,951,803,2930,4136,48439111203,48,439,111203
4986,154,343,610,721,1220,828,2390,2596,48439111204,48,439,111204
9350,861,631,654,1832,2354,1406,4618,4732,48439111301,48,439,111301
8033,347,655,884,1518,1614,1256,3894,4139,48439111304,48,439,111304
5392,350,547,655,1194,946,563,2705,2687,48439111306,48,439,111306
3435,131,461,596,529,512,317,1578,1857,48439111307,48,439,111307
1535,66,172,147,272,299,309,670,865,48439111308,48,439,111308
4868,281,707,695,1070,767,317,2257,2611,48439111309,48,439,111309
11213,697,1087,1785,2938,1493,130,4805,6408,48439111310,48,439,111310
6764,443,546,827,1493,1221,766,3191,3573,48439111311,48,439,111311
3563,144,179,289,472,1099,806,1756,1807,48439111312,48,439,111312
11529,734,654,1056,3035,2145,693,5502,6027,48439111313,48,439,111313
7387,429,476,753,2009,980,455,3554,3833,48439111314,48,439,111314
5656,355,535,537,1182,1444,787,2928,2728,48439111402,48,439,111402
9577,365,770,1555,1748,1849,1400,5048,4529,48439111404,48,439,111404
2682,95,154,520,380,367,442,1259,1423,48439111405,48,439,111405
4465,261,335,316,1287,846,535,2256,2209,48439111406,48,439,111406
3556,211,229,387,656,777,481,1861,1695,48439111407,48,439,111407
3929,145,325,546,823,691,508,1853,2076,48439111408,48,439,111408
5541,274,435,567,1053,1439,705,2588,2953,48439111409,48,439,111409
4831,256,684,592,810,892,750,2173,2658,48439111505,48,439,111505
6400,210,463,983,1105,1126,1171,2948,3452,48439111506,48,439,111506
4124,215,610,447,781,970,326,1859,2265,48439111513,48,439,111513
6820,357,792,912,1386,1320,561,3389,3431,48439111514,48,439,111514
7151,371,887,1319,1436,1179,558,3864,3287,48439111516,48,439,111516
8161,175,648,1409,1644,1204,695,3871,4290,48439111521,48,439,111521
7727,350,752,1148,1293,1337,1018,4165,3562,48439111522,48,439,111522
9563,467,1315,1835,1705,1367,721,4760,4803,48439111523,48,439,111523
7864,310,913,1703,1354,1256,678,3902,3962,48439111524,48,439,111524
6403,272,778,824,1287,1188,851,2946,3457,48439111525,48,439,111525
4633,102,487,816,940,656,607,2426,2207,48439111526,48,439,111526
4290,186,407,320,793,906,1068,1971,2319,48439111529,48,439,111529
6414,294,593,656,1129,1546,1310,3313,3101,48439111530,48,439,111530
4915,260,449,554,939,1079,897,2358,2557,48439111531,48,439,111531
7333,349,692,1029,1447,1487,1077,3687,3646,48439111532,48,439,111532
5748,177,573,575,1423,1426,582,2955,2793,48439111533,48,439,111533
6447,389,558,886,1303,1161,929,3084,3363,48439111534,48,439,111534
3413,136,436,652,698,606,171,1651,1762,48439111536,48,439,111536
6305,179,501,1139,1349,1246,663,2762,3543,48439111537,48,439,111537
6146,443,609,869,1433,976,543,3220,2926,48439111538,48,439,111538
9232,649,739,1171,2189,1885,822,4454,4778,48439111539,48,439,111539
7340,647,794,717,1883,1360,634,3536,3804,48439111540,48,439,111540
3848,146,259,580,940,637,222,1730,2118,48439111541,48,439,111541
6777,261,717,1270,1716,1217,369,3414,3363,48439111542,48,439,111542
7556,831,804,1035,1695,1032,232,3620,3936,48439111543,48,439,111543
8534,513,1030,1125,1613,1743,542,4111,4423,48439111544,48,439,111544
2231,145,181,115,171,839,485,1054,1177,48439111545,48,439,111545
6403,311,763,725,1175,1592,822,2993,3410,48439111546,48,439,111546
19122,977,2146,2782,4401,3252,1226,8738,10384,48439111547,48,439,111547
8832,524,1024,1043,2366,1402,624,4558,4274,48439111548,48,439,111548
11304,675,752,933,3584,1744,665,5428,5876,48439111549,48,439,111549
13896,621,1792,1948,3283,2076,632,7231,6665,48439111550,48,439,111550
7430,613,516,1036,1372,1674,632,3712,3718,48439111551,48,439,111551
3539,90,244,298,740,716,872,1492,2047,48439111552,48,439,111552
4038,215,397,841,774,650,459,2091,1947,48439111553,48,439,111553
3176,64,308,349,640,857,480,1334,1842,48439113001,48,439,113001
6981,403,983,934,1644,954,563,3265,3716,48439113002,48,439,113002
4604,114,501,858,1065,845,589,2394,2210,48439113102,48,439,113102
3735,94,610,830,804,529,289,1809,1926,48439113104,48,439,113104
2134,56,29,207,373,455,662,1102,1032,48439113107,48,439,113107
4657,169,260,452,908,1104,997,2236,2421,48439113108,48,439,113108
4438,160,455,974,868,604,463,2148,2290,48439113109,48,439,113109
4643,35,235,1571,921,565,394,2319,2324,48439113110,48,439,113110
4436,132,870,1286,638,478,103,2202,2234,48439113111,48,439,113111
2155,34,174,410,423,445,356,1158,997,48439113112,48,439,113112
3648,44,475,1570,666,409,89,1770,1878,48439113113,48,439,113113
4689,70,487,1242,790,885,433,2148,2541,48439113114,48,439,113114
3384,94,482,638,705,570,186,1721,1663,48439113115,48,439,113115
4538,142,401,1090,1126,593,146,2232,2306,48439113116,48,439,113116
5409,156,580,646,1310,703,909,2620,2789,48439113206,48,439,113206
4199,243,218,516,855,949,625,2018,2181,48439113207,48,439,113207
7389,277,455,741,1512,1748,1403,3482,3907,48439113210,48,439,113210
4663,182,537,528,649,1074,1026,2196,2467,48439113212,48,439,113212
3896,56,166,767,525,827,653,1868,2028,48439113213,48,439,113213
6142,280,471,1096,1173,1119,730,3083,3059,48439113214,48,439,113214
4911,274,311,562,932,1204,689,2341,2570,48439113215,48,439,113215
5059,134,404,841,858,961,762,2397,2662,48439113216,48,439,113216
4517,87,423,841,817,925,733,2201,2316,48439113217,48,439,113217
3381,139,318,420,590,957,470,1676,1705,48439113218,48,439,113218
7594,197,810,1363,1593,772,710,3501,4093,48439113220,48,439,113220
5832,186,696,706,1083,1032,1135,2724,3108,48439113221,48,439,113221
4113,136,330,563,675,1027,745,1917,2196,48439113301,48,439,113301
4690,157,339,614,823,792,768,1898,2792,48439113302,48,439,113302
3032,92,214,371,623,492,607,1499,1533,48439113403,48,439,113403
5744,222,497,834,1001,1173,859,2766,2978,48439113404,48,439,113404
6329,386,852,781,1087,1158,718,3058,3271,48439113405,48,439,113405
5677,231,438,838,1261,807,383,3096,2581,48439113407,48,439,113407
5499,240,419,831,1191,907,891,2652,2847,48439113408,48,439,113408
4402,167,480,636,925,779,544,2110,2292,48439113509,48,439,113509
5545,139,394,1192,1165,1099,532,3063,2482,48439113510,48,439,113510
4203,130,394,658,780,888,369,2049,2154,48439113511,48,439,113511
5945,137,406,1019,1137,956,1067,2621,3324,48439113512,48,439,113512
5659,199,443,631,1559,1070,559,2626,3033,48439113513,48,439,113513
4582,113,279,1001,818,947,421,2441,2141,48439113514,48,439,113514
4413,121,251,680,878,964,635,2291,2122,48439113516,48,439,113516
4108,161,215,675,927,769,512,2014,2094,48439113517,48,439,113517
5644,113,501,1581,1378,809,240,2640,3004,48439113518,48,439,113518
6807,183,401,1406,1431,1335,707,3206,3601,48439113519,48,439,113519
4711,157,237,871,1218,893,602,2229,2482,48439113520,48,439,113520
4136,104,237,713,803,918,462,2196,1940,48439113607,48,439,113607
14009,837,823,851,2754,3823,1848,7376,6633,48439113610,48,439,113610
4195,135,197,298,842,1055,901,2115,2080,48439113611,48,439,113611
4257,125,172,381,724,1143,1128,2030,2227,48439113612,48,439,113612
4252,96,279,423,796,875,1072,2216,2036,48439113613,48,439,113613
5780,137,431,862,959,1400,1159,2682,3098,48439113618,48,439,113618
5931,177,556,1212,1106,851,473,2539,3392,48439113619,48,439,113619
7160,203,218,979,976,1653,1820,3600,3560,48439113622,48,439,113622
3137,77,197,345,507,843,699,1508,1629,48439113623,48,439,113623
4776,192,481,469,1009,1040,561,2440,2336,48439113624,48,439,113624
3088,115,124,376,632,734,700,1595,1493,48439113625,48,439,113625
3736,232,255,393,735,788,766,1865,1871,48439113626,48,439,113626
6309,177,468,1168,1553,1149,708,3073,3236,48439113627,48,439,113627
5382,145,571,1121,1126,838,437,2298,3084,48439113628,48,439,113628
4650,175,405,560,777,911,1132,2238,2412,48439113629,48,439,113629
3804,175,319,786,688,675,548,1610,2194,48439113630,48,439,113630
7045,319,620,1358,1362,1124,596,3163,3882,48439113631,48,439,113631
5148,185,330,265,1005,1473,885,2431,2717,48439113632,48,439,113632
4416,289,227,431,852,1197,520,1972,2444,48439113633,48,439,113633
5416,253,376,196,907,1748,867,2564,2852,48439113634,48,439,113634
12444,431,1577,2572,2357,2607,740,6271,6173,48439113703,48,439,113703
6994,326,822,1028,1434,1621,690,3997,2997,48439113705,48,439,113705
5265,272,294,413,1088,1516,714,2621,2644,48439113707,48,439,113707
5501,263,476,396,998,1602,710,2795,2706,48439113709,48,439,113709
4468,182,461,639,1158,693,314,2369,2099,48439113710,48,439,113710
4267,156,378,636,710,1103,621,2130,2137,48439113711,48,439,113711
5774,216,442,1033,1162,1151,526,2835,2939,48439113803,48,439,113803
6689,308,645,1101,1085,1269,960,3333,3356,48439113808,48,439,113808
4918,219,558,561,1252,776,678,2442,2476,48439113809,48,439,113809
4601,137,348,945,798,841,570,2414,2187,48439113810,48,439,113810
4217,180,345,606,759,965,499,1936,2281,48439113811,48,439,113811
5793,308,333,875,1330,968,452,2723,3070,48439113812,48,439,113812
5124,360,242,303,1136,1585,588,2659,2465,48439113813,48,439,113813
4357,247,165,294,929,1191,612,2119,2238,48439113814,48,439,113814
6446,309,457,244,1602,1407,828,3066,3380,48439113815,48,439,113815
5272,294,365,376,1120,1320,747,2641,2631,48439113816,48,439,113816
6665,478,179,247,1601,1636,573,3268,3397,48439113906,48,439,113906
9593,969,400,619,2605,1929,881,4821,4772,48439113907,48,439,113907
5696,500,250,206,1364,1489,437,2877,2819,48439113908,48,439,113908
7082,450,348,359,1359,2225,661,3300,3782,48439113909,48,439,113909
10997,414,684,953,2352,2701,1342,5472,5525,48439113910,48,439,113910
9656,622,744,881,1978,1846,1901,4364,5292,48439113911,48,439,113911
6337,344,368,388,1065,1755,1049,2989,3348,48439113912,48,439,113912
4336,142,378,979,708,904,419,2185,2151,48439113916,48,439,113916
7844,564,1462,883,1857,1050,506,3779,4065,48439113917,48,439,113917
5953,259,354,1424,1117,951,388,2813,3140,48439113918,48,439,113918
7470,400,542,969,1615,1576,683,3398,4072,48439113919,48,439,113919
6353,302,565,817,1224,1335,489,3159,3194,48439113920,48,439,113920
26455,1180,2503,3722,6333,4113,1305,12772,13683,48439113921,48,439,113921
18730,1044,1614,2101,4938,3170,1550,9712,9018,48439113922,48,439,113922
3909,140,538,903,805,570,140,2094,1815,48439113923,48,439,113923
5427,287,538,921,1248,891,367,2621,2806,48439113924,48,439,113924
4079,193,355,553,974,739,499,1893,2186,48439113925,48,439,113925
27285,910,2099,4719,6749,3750,1768,13811,13474,48439113926,48,439,113926
17979,703,1328,2677,4870,2162,907,8503,9476,48439113927,48,439,113927
10988,750,234,2003,2976,1208,766,5196,5792,48439113928,48,439,113928
9343,724,554,1098,2405,1750,563,4683,4660,48439113929,48,439,113929
8852,553,774,1138,1849,1695,987,4311,4541,48439114003,48,439,114003
9369,433,475,1189,2028,1976,853,4372,4997,48439114005,48,439,114005
7193,275,361,1223,1455,1319,1014,3503,3690,48439114006,48,439,114006
18944,955,1362,2591,5262,2737,1149,9499,9445,48439114007,48,439,114007
17188,1000,1509,2945,4084,1756,592,8286,8902,48439114008,48,439,114008
9029,422,505,1163,1740,1863,1607,4443,4586,48439114102,48,439,114102
28891,1196,2106,3946,7463,4215,2119,14129,14762,48439114103,48,439,114103
9922,540,701,1176,2426,1615,879,4903,5019,48439114104,48,439,114104
5422,316,348,674,1142,1241,748,2757,2665,48439114203,48,439,114203
6596,360,174,871,1055,1356,1234,3349,3247,48439114204,48,439,114204
3157,69,167,487,535,782,559,1473,1684,48439114205,48,439,114205
4751,263,300,478,918,1236,697,2529,2222,48439114206,48,439,114206
6356,251,212,681,1428,1375,1043,3051,3305,48439114207,48,439,114207
7488,316,881,797,1600,1347,1264,3518,3970,48439121601,48,439,121601
5786,224,758,550,1029,1240,1002,2796,2990,48439121604,48,439,121604
3066,101,59,340,501,675,785,1442,1624,48439121605,48,439,121605
3385,186,268,207,696,854,604,1507,1878,48439121606,48,439,121606
5381,183,355,695,1063,1148,1105,2809,2572,48439121608,48,439,121608
5975,335,383,412,1189,1549,1129,2965,3010,48439121609,48,439,121609
2746,113,142,416,538,534,484,1374,1372,48439121610,48,439,121610
5129,240,495,820,1121,874,517,2490,2639,48439121611,48,439,121611
2470,16,248,748,593,254,406,1243,1227,48439121702,48,439,121702
5757,166,637,1087,1208,811,309,3059,2698,48439121703,48,439,121703
3544,112,522,513,688,544,367,1730,1814,48439121704,48,439,121704
6520,349,759,896,1158,603,252,3294,3226,48439121903,48,439,121903
4924,282,625,877,922,625,251,2366,2558,48439121904,48,439,121904
4893,108,860,658,1128,587,331,2595,2298,48439121905,48,439,121905
4718,320,623,626,933,440,234,2358,2360,48439121906,48,439,121906
4330,179,286,754,903,572,447,2187,2143,48439122001,48,439,122001
4796,189,535,751,706,951,304,2305,2491,48439122002,48,439,122002
7517,365,717,1360,1643,980,497,3900,3617,48439122100,48,439,122100
1961,62,193,357,401,358,189,955,1006,48439122200,48,439,122200
4539,43,2579,871,482,164,229,2377,2162,48439122300,48,439,122300
5534,4,1920,1255,556,581,435,3086,2448,48439122400,48,439,122400
4205,88,349,662,642,867,872,2055,2150,48439122500,48,439,122500
4727,102,270,946,834,736,749,2259,2468,48439122600,48,439,122600
5224,95,484,794,992,1025,639,2387,2837,48439122700,48,439,122700
3993,206,373,822,882,375,155,2189,1804,48439122801,48,439,122801
5345,226,633,1091,688,864,357,2664,2681,48439122802,48,439,122802
8253,471,1283,796,1662,1478,379,4298,3955,48439122900,48,439,122900
6070,113,354,904,1058,1080,1783,2869,3201,48439123000,48,439,123000
3314,219,262,301,734,502,337,1503,1811,48439123100,48,439,123100
2540,37,383,671,500,445,260,1259,1281,48439123200,48,439,123200
5143,67,602,1436,1114,825,879,2857,2286,48439123300,48,439,123300
2107,41,190,634,267,329,397,963,1144,48439123400,48,439,123400
3485,239,400,504,635,385,259,1553,1932,48439123500,48,439,123500
2897,69,433,696,476,583,223,1532,1365,48439123600,48,439,123600
5863,57,2766,720,396,514,890,2669,3194,48441010100,48,441,010100
2286,25,1036,290,205,197,174,1088,1198,48441010200,48,441,010200
2279,187,262,426,378,289,261,997,1282,48441010300,48,441,010300
1957,87,176,237,232,390,383,884,1073,48441010400,48,441,010400
3428,135,564,502,396,625,361,1596,1832,48441010500,48,441,010500
3974,399,256,590,711,623,625,1823,2151,48441010600,48,441,010600
3933,198,442,513,795,461,622,2115,1818,48441010700,48,441,010700
1351,67,82,227,162,246,252,611,740,48441010800,48,441,010800
6674,239,1351,1002,1071,881,980,3224,3450,48441010900,48,441,010900
1086,39,167,143,246,170,102,522,564,48441011000,48,441,011000
2585,135,408,349,509,477,297,1287,1298,48441011200,48,441,011200
3546,78,419,578,474,557,639,1539,2007,48441011300,48,441,011300
4387,128,229,789,711,910,678,2215,2172,48441011400,48,441,011400
2934,138,371,211,796,496,395,1435,1499,48441011500,48,441,011500
2556,78,176,530,429,576,344,1153,1403,48441011600,48,441,011600
2072,123,240,361,285,364,246,853,1219,48441011700,48,441,011700
1886,88,152,205,417,343,239,920,966,48441011900,48,441,011900
1999,90,135,96,226,507,616,1005,994,48441012000,48,441,012000
558,0,26,118,114,196,104,95,463,48441012100,48,441,012100
2634,124,199,618,591,500,226,1468,1166,48441012200,48,441,012200
4329,189,960,608,632,570,404,2236,2093,48441012300,48,441,012300
2441,97,195,219,406,482,476,1103,1338,48441012400,48,441,012400
3794,161,472,512,551,713,647,2046,1748,48441012500,48,441,012500
3353,171,341,341,486,677,657,1688,1665,48441012600,48,441,012600
7626,200,388,612,1163,2006,1773,3444,4182,48441012700,48,441,012700
3653,43,890,982,373,374,396,1702,1951,48441012801,48,441,012801
3540,27,1161,764,503,297,354,1902,1638,48441012802,48,441,012802
2189,52,258,572,451,2,2,1270,919,48441012900,48,441,012900
1336,29,1103,16,98,8,13,1081,255,48441013000,48,441,013000
6036,165,978,1204,854,630,576,2786,3250,48441013100,48,441,013100
1884,84,180,188,333,398,338,885,999,48441013200,48,441,013200
3509,260,420,332,733,513,453,1493,2016,48441013300,48,441,013300
3997,146,823,733,619,655,343,2147,1850,48441013401,48,441,013401
8233,352,445,1265,1310,1191,1324,4137,4096,48441013402,48,441,013402
10457,459,864,1737,1754,1668,1038,4959,5498,48441013404,48,441,013404
7613,303,348,745,1571,1642,1399,3950,3663,48441013500,48,441,013500
4892,149,187,697,933,942,855,2429,2463,48441013600,48,441,013600
896,22,7,69,162,230,293,423,473,48443950100,48,443,950100
2474,113,183,330,299,476,341,1059,1415,48445950100,48,445,950100
2648,79,248,572,627,446,171,1618,1030,48445950300,48,445,950300
7406,339,657,942,1189,1220,1377,3743,3663,48445950400,48,445,950400
1436,51,116,146,202,340,402,658,778,48447950300,48,447,950300
2146,72,73,296,361,521,417,1128,1018,48449950100,48,449,950100
2683,74,180,291,435,641,403,1231,1452,48449950200,48,449,950200
9247,402,954,1092,1508,1504,1324,4380,4867,48449950300,48,449,950300
5521,198,578,682,1058,809,1016,2711,2810,48449950400,48,449,950400
2696,146,468,305,567,398,181,1265,1431,48449950500,48,449,950500
4491,265,575,649,697,681,516,2279,2212,48449950600,48,449,950600
1500,43,171,199,215,258,214,723,777,48449950700,48,449,950700
4356,361,304,444,1044,688,490,2349,2007,48449950800,48,449,950800
2226,23,148,449,358,450,373,1140,1086,48451000100,48,451,000100
4454,254,309,662,689,866,657,2100,2354,48451000200,48,451,000200
5814,242,464,1103,1190,615,663,3115,2699,48451000300,48,451,000300
5325,198,474,1015,977,825,821,2645,2680,48451000400,48,451,000400
4243,193,300,603,671,882,726,1912,2331,48451000700,48,451,000700
4691,104,306,829,791,727,632,2306,2385,48451000801,48,451,000801
4386,130,417,780,557,775,515,2001,2385,48451000802,48,451,000802
2149,60,43,196,466,481,657,1047,1102,48451000900,48,451,000900
5133,182,537,630,822,1346,877,2689,2444,48451001000,48,451,001000
6406,262,713,1154,1138,956,770,2978,3428,48451001101,48,451,001101
5076,172,454,1024,722,919,513,2685,2391,48451001102,48,451,001102
8262,520,758,1316,1628,1332,1225,4114,4148,48451001200,48,451,001200
7249,136,2732,1163,926,627,708,3559,3690,48451001301,48,451,001301
4476,114,534,825,668,738,567,2008,2468,48451001303,48,451,001303
3062,218,579,375,401,443,665,1381,1681,48451001304,48,451,001304
6281,105,725,1263,1120,863,763,2944,3337,48451001400,48,451,001400
2770,8,2229,417,17,19,12,1959,811,48451001500,48,451,001500
4738,200,296,604,927,994,606,2421,2317,48451001600,48,451,001600
2897,169,233,320,481,587,543,1459,1438,48451001702,48,451,001702
9524,331,610,1464,1263,1998,1909,4869,4655,48451001704,48,451,001704
3734,96,414,617,561,722,680,1620,2114,48451001706,48,451,001706
5422,197,410,630,887,1194,1134,2487,2935,48451001707,48,451,001707
7033,284,340,562,1475,1273,1497,3786,3247,48451001708,48,451,001708
2635,120,344,354,529,493,324,1482,1153,48451001800,48,451,001800
4411,93,449,842,981,535,776,1876,2535,48453000101,48,453,000101
2580,89,109,76,594,604,651,1178,1402,48453000102,48,453,000102
2334,59,915,777,286,123,89,1174,1160,48453000203,48,453,000203
3096,64,438,658,619,444,339,1596,1500,48453000204,48,453,000204
3930,29,264,1741,975,576,157,2113,1817,48453000205,48,453,000205
3375,33,172,1027,656,605,408,1592,1783,48453000206,48,453,000206
5235,22,690,1955,1146,581,414,2578,2657,48453000302,48,453,000302
3127,89,530,1236,703,192,147,1805,1322,48453000304,48,453,000304
4093,45,701,1345,849,475,202,2122,1971,48453000305,48,453,000305
6029,36,478,1317,1677,987,507,2966,3063,48453000306,48,453,000306
1820,27,150,438,513,250,186,911,909,48453000307,48,453,000307
4229,19,1384,1494,591,270,231,2152,2077,48453000401,48,453,000401
3661,0,305,931,954,511,436,1597,2064,48453000402,48,453,000402
4431,58,1407,1514,464,587,165,2320,2111,48453000500,48,453,000500
10332,112,9751,288,123,25,0,4259,6073,48453000601,48,453,000601
8254,3,7620,530,15,32,29,3852,4402,48453000603,48,453,000603
7548,8,6509,795,160,27,9,3824,3724,48453000604,48,453,000604
1388,0,447,317,195,194,171,919,469,48453000700,48,453,000700
1794,42,85,286,492,303,322,926,868,48453000801,48,453,000801
3792,59,208,1060,741,410,279,1836,1956,48453000802,48,453,000802
2941,29,285,1363,633,338,79,1814,1127,48453000803,48,453,000803
2658,70,222,576,634,477,233,1251,1407,48453000804,48,453,000804
2604,36,495,1035,445,252,111,1295,1309,48453000901,48,453,000901
5581,141,253,1919,1091,885,600,2827,2754,48453000902,48,453,000902
3533,68,96,1038,828,519,626,1807,1726,48453001000,48,453,001000
7410,28,438,2879,1730,1473,796,4367,3043,48453001100,48,453,001100
5857,15,391,2146,1351,949,716,3046,2811,48453001200,48,453,001200
5093,28,249,1509,1456,926,533,2573,2520,48453001303,48,453,001303
4593,34,161,1266,1410,720,400,2766,1827,48453001304,48,453,001304
5644,91,272,1778,1276,1096,495,2857,2787,48453001305,48,453,001305
3726,41,234,1219,844,486,334,1974,1752,48453001307,48,453,001307
3054,20,270,1104,795,411,249,1537,1517,48453001308,48,453,001308
3173,34,411,1140,596,487,258,1708,1465,48453001401,48,453,001401
2514,17,183,500,771,420,305,1312,1202,48453001402,48,453,001402
1803,29,160,577,444,150,199,1090,713,48453001403,48,453,001403
5582,130,252,758,1473,1089,840,2583,2999,48453001501,48,453,001501
4390,65,473,1582,1028,554,284,2323,2067,48453001503,48,453,001503
6833,90,286,1719,1949,937,477,3326,3507,48453001504,48,453,001504
4781,173,241,1202,1096,988,455,2421,2360,48453001505,48,453,001505
3364,49,212,1400,747,411,186,1915,1449,48453001602,48,453,001602
5236,173,156,904,1335,928,544,2786,2450,48453001603,48,453,001603
4007,81,59,375,901,806,782,1948,2059,48453001604,48,453,001604
3968,76,275,790,906,801,443,1931,2037,48453001605,48,453,001605
16,0,3,0,6,7,0,16,0,48453001606,48,453,001606
4918,139,122,521,976,1230,1004,2399,2519,48453001705,48,453,001705
3894,131,173,684,788,790,705,2004,1890,48453001706,48,453,001706
5286,39,350,1125,1008,876,1003,2757,2529,48453001707,48,453,001707
4557,38,191,643,1327,666,746,2223,2334,48453001712,48,453,001712
4490,129,297,1360,835,893,536,2140,2350,48453001713,48,453,001713
15030,509,1466,2287,4014,2549,1341,7918,7112,48453001714,48,453,001714
7296,188,210,1628,1453,1581,798,3261,4035,48453001716,48,453,001716
6245,185,419,1552,1021,1316,859,3184,3061,48453001718,48,453,001718
4159,161,41,260,708,1063,1083,2035,2124,48453001719,48,453,001719
3844,107,290,1218,1027,574,305,1971,1873,48453001722,48,453,001722
7477,37,270,1506,2187,1383,884,3441,4036,48453001728,48,453,001728
5075,123,451,910,1202,1177,639,2654,2421,48453001729,48,453,001729
4348,293,181,362,1031,910,665,2263,2085,48453001733,48,453,001733
10787,495,281,1054,3083,2386,972,5045,5742,48453001737,48,453,001737
6846,223,228,585,1705,1695,1140,3459,3387,48453001738,48,453,001738
5017,203,273,945,1287,1084,505,2581,2436,48453001740,48,453,001740
2760,115,80,177,415,974,604,1479,1281,48453001741,48,453,001741
6545,443,313,408,1924,1396,771,2970,3575,48453001742,48,453,001742
2263,73,163,162,608,611,359,1164,1099,48453001745,48,453,001745
4606,87,264,788,1044,1006,568,2192,2414,48453001746,48,453,001746
6090,254,457,1059,1346,1111,546,3208,2882,48453001747,48,453,001747
6521,292,318,1274,1813,1006,604,3153,3368,48453001748,48,453,001748
